epoch;acc;loss;val_acc;val_loss
0;0.21139999992679803;2.1436514361202716;0.26170000102370977;2.073193235993385
1;0.33862500078976154;1.8321171382069588;0.38910000026226044;1.7273754143714906
2;0.42784999901428816;1.5918776144087314;0.4475999984145165;1.5111642563343048
3;0.47299999903887513;1.4595416240394115;0.4784000000357628;1.4924522644281388
4;0.5132749991118908;1.366387670338154;0.5302000007033348;1.311980877816677
5;0.5442750013619662;1.2781112489104272;0.5337000006437301;1.3083366978168487
6;0.5758000023290515;1.191886664405465;0.5917000004649162;1.1705600756406784
7;0.6100500036776065;1.1111832720786332;0.5996000032126904;1.1445594894886018
8;0.6339000051841139;1.0378474059700966;0.6238000036776066;1.0916996976733209
9;0.6590250046551227;0.9701533323526382;0.6227000059187412;1.058508214354515
10;0.6843500048294664;0.9061561026796698;0.65250000461936;0.9947654834389686
11;0.7022250032797456;0.8474084021896124;0.6771000061929225;0.9401080736517906
12;0.7262250014021993;0.7827274524047971;0.6882000046968461;0.9066520498692989
13;0.7466250012442469;0.7216914102435112;0.6901000048220157;0.90577407553792
14;0.7682249979674816;0.6636156413704157;0.6922000020742416;0.9177988441288472
15;0.7871999962627888;0.6098761964589358;0.68240000218153;0.9384532822668552
16;0.8079999951273202;0.5483764930814504;0.6888000056147575;0.9434170560538768
17;0.8300249951332808;0.4914000905677676;0.7005000016093255;0.9445059233903885
18;0.849524994418025;0.436432013195008;0.6914000031352043;0.9684837926924229
19;0.8715499951690435;0.3786775615531951;0.7118000003695488;0.9718297311663627
20;0.8930249961465597;0.3159597635176033;0.7075000035762787;0.9621213221549988
21;0.9101749966293573;0.26685348339378834;0.7047000017762184;1.0791850504279137
22;0.9309749966859817;0.2120580718619749;0.7005000030994415;1.0801185488700866
23;0.9471249993890524;0.1687690870789811;0.708700001835823;1.110172193646431
24;0.966800001040101;0.11583605788415298;0.7050000047683715;1.167730658352375
25;0.9839000039547682;0.07202245522057638;0.7119000020623207;1.2168091490864754
26;0.9939500027149916;0.041267433755565436;0.7191000029444694;1.218167644739151
27;0.998925000950694;0.019861408649012445;0.725300000011921;1.2297145056724548
28;0.9997500002384185;0.011094832347007469;0.7257000023126602;1.2650868147611618
29;0.999825000166893;0.008092466121015605;0.727100003361702;1.2870453986525536
30;0.9999000000953674;0.006578154893068131;0.7265000027418137;1.3032134279608727
31;0.9999500000476838;0.005412743046181276;0.7273999997973442;1.3200223389267922
32;0.9999750000238419;0.004623891884984914;0.7251000010967255;1.3357098299264907
33;1.0;0.0040368064817448614;0.727100002169609;1.3489216977357865
34;1.0;0.0036197930002526846;0.7281000012159348;1.360764617919922
35;1.0;0.0032852488456410357;0.7263000029325485;1.3695434179902077
36;1.0;0.0029998913205054123;0.7273000028729438;1.3821991291642188
37;1.0;0.0027684920928732026;0.726700002849102;1.3907054737210274
38;1.0;0.0025641992758028208;0.7269000020623207;1.402039471268654
39;1.0;0.002390991990978364;0.7273000019788742;1.409050571322441
40;1.0;0.0022338046866934745;0.7273000028729438;1.4177248471975326
41;1.0;0.002101853813364869;0.7274000024795533;1.4279381534457207
42;1.0;0.0019818727766687514;0.7279000014066697;1.4313304933905602
43;1.0;0.0018718488232116214;0.7265000021457673;1.4397898522019386
44;1.0;0.0017745106447546277;0.7283000019192696;1.446176528930664
45;1.0;0.0016858875247999095;0.7277000042796135;1.4562378787994386
46;1.0;0.0016083678408904234;0.7273000031709671;1.4595867016911506
47;1.0;0.0015366149598412448;0.7272000029683113;1.4637651827931404
48;1.0;0.0014683862000674707;0.7283000028133393;1.4711199367046357
49;1.0;0.0014068984281766462;0.7284000027179718;1.4765437024831771
50;1.0;0.0013478597585344686;0.7271000018715859;1.4834859147667885
51;1.0;0.0012973182852874742;0.7264000025391578;1.4877979463338853
52;1.0;0.0012487153310939902;0.7274000030755997;1.492212473154068
53;1.0;0.0012020441430649954;0.7278000023961068;1.4957279962301255
54;1.0;0.0011608110941597261;0.7272000023722649;1.4997733113169671
55;1.0;0.0011214629923779285;0.7265000024437904;1.505071997642517
56;1.0;0.0010833123332122342;0.7268000024557114;1.5097648394107819
57;1.0;0.0010496120015886846;0.7276000028848648;1.5127633702754975
58;1.0;0.0010155148724152242;0.7272000035643578;1.516075699031353
59;1.0;0.0009870525654332597;0.7269000029563903;1.521495764553547
60;1.0;0.0009564560281432932;0.7277000012993813;1.5236898475885392
61;1.0;0.0009293634272398776;0.7272000029683113;1.528748116195202
62;1.0;0.0009030555908611859;0.7269000023603439;1.5319508200883865
63;1.0;0.0008784610020302352;0.7277000033855439;1.535393350124359
64;1.0;0.0008544926785907592;0.7271000036597252;1.5383733066916465
65;1.0;0.000832403507156414;0.727100003361702;1.5421958747506141
66;1.0;0.0008109633065396338;0.7274000036716461;1.5454411855340005
67;1.0;0.0007907944391627097;0.7269000029563903;1.54930922716856
68;1.0;0.0007711768457375002;0.7267000034451485;1.5519416904449463
69;1.0;0.0007523100253456504;0.7270000022649765;1.5550862067937852
70;1.0;0.0007353831108775921;0.7268000027537346;1.5576696744561196
71;1.0;0.0007185695366933942;0.7272000038623809;1.560980580151081
72;1.0;0.0007028407421603333;0.727600003182888;1.5635195416212082
73;1.0;0.0006866196745249908;0.7269000032544136;1.5671809470653535
74;1.0;0.0006719193290700787;0.7276000028848648;1.5691023719310762
75;1.0;0.0006575245808562614;0.7270000043511391;1.5718969416618347
76;1.0;0.0006441396550508216;0.7272000029683113;1.5748077619075775
77;1.0;0.0006308362388517708;0.7270000025629997;1.5781521007418633
78;1.0;0.0006182865656410286;0.7267000037431717;1.5802716505527497
79;1.0;0.0006061759001750034;0.7268000045418739;1.5828622367978096
80;1.0;0.0005944077262392966;0.726800003349781;1.584547530412674
81;1.0;0.0005831902986574278;0.7267000037431717;1.5878370669484139
82;1.0;0.0005717003777317586;0.7264000031352044;1.589895915389061
83;1.0;0.0005614381467967177;0.72690000385046;1.5918270519375801
84;1.0;0.0005514443761057919;0.7262000033259391;1.594898378252983
85;1.0;0.0005414261722762603;0.7267000037431717;1.5964539524912835
86;1.0;0.0005321453543365351;0.7267000025510788;1.599084765613079
87;1.0;0.0005229681268974673;0.727100003361702;1.6013772815465928
88;1.0;0.0005137330300931353;0.7273000037670135;1.603308173418045
89;1.0;0.0005052020253606315;0.7265000036358833;1.605708922147751
90;1.0;0.0004969550449823146;0.7263000038266182;1.6079242506623268
91;1.0;0.0004889105146321526;0.7263000029325485;1.6097531965374947
92;1.0;0.000480512449539674;0.7271000027656556;1.6114805108308792
93;1.0;0.00047338647234937523;0.7260000032186508;1.6146813276410104
94;1.0;0.00046575144406233446;0.7269000032544136;1.615920561850071
95;1.0;0.00045869112569562275;0.7265000039339066;1.617406150996685
96;1.0;0.00045157072847359816;0.7264000031352044;1.618908397257328
97;1.0;0.000444901602822938;0.7267000034451485;1.6214251774549484
98;1.0;0.00043835531221702694;0.7267000025510788;1.6227121794223784
99;1.0;0.00043185523680222104;0.7259000036120414;1.6251172423362732
0;0.21902500004973263;2.121918071806431;0.29890000104904174;1.9286878329515458
1;0.34595000077039;1.8174520468711852;0.41919999912381173;1.6427370673418045
2;0.4306249994970858;1.5860892656445502;0.45759999722242356;1.4867658245563506
3;0.4752749983407557;1.449806236922741;0.4833999988436699;1.4469366174936296
4;0.5162250002846122;1.353150488510728;0.5378000013530254;1.316961100399494
5;0.5502750008553267;1.2642212538421154;0.564600001424551;1.241149885058403
